
S7259   Pred : IGHV3/OR16-6*02     IGHD4/OR15-4a*01    IGHJ3*02            
        Res  : IGHV3/OR16-6*02     IGHD5-18*01         IGHJ3*02            

S7260   Pred : IGHV3-33*06         No genes            IGHJ4*01            
        Res  : IGHV3-33*03         IGHD6-25*01         IGHJ4*01            

S7261   Pred : IGHV3-23*01         IGHD1/OR15-1b*01    IGHJ6*04            
        Res  : IGHV3-23*01         IGHD1/OR15-1a*01    IGHJ6*04            

S7262   Pred : IGHV3-9*01          IGHD1-26*01         IGHJ5*01            
        Res  : IGHV3-9*03          IGHD1-26*01         IGHJ5*01            

S7263   Pred : IGHV7-4-1*03        IGHD3-3*02          IGHJ3*02            
        Res  : IGHV7-4-1*01        IGHD3-3*02          IGHJ3*02            

S7264   Pred : IGHV1-45*01         No genes            IGHJ4*03            
        Res  : IGHV1-45*02         IGHD6-25*01         IGHJ4*03            

S7265   Pred : IGHV4-39*06         IGHD1-1*01          IGHJ4*01            
        Res  : IGHV4-39*06         IGHD1-1*01          IGHJ4*01            

S7266   Pred : IGHV1-3*01          No genes            IGHJ3*01            
        Res  : IGHV1-3*01          IGHD4-17*01         IGHJ3*01            

S7267   Pred : IGHV1-45*02         IGHD6-6*01          IGHJ5*02            
        Res  : IGHV1-45*01         IGHD6-6*01          IGHJ5*02            

S7268   Pred : IGHV3/OR16-6*02     IGHD3/OR15-3a*01    IGHJ4*02            
        Res  : IGHV3/OR16-6*02     IGHD3/OR15-3a*01    IGHJ4*02            

S7269   Pred : IGHV4-30-2*01       IGHD1/OR15-1a*01    IGHJ6*04            
        Res  : IGHV4-30-2*02       IGHD1-7*01          IGHJ6*04            

S7270   Pred : IGHV3/OR16-6*02     No genes            IGHJ1*01            
        Res  : IGHV3/OR16-6*02     IGHD4/OR15-4a*01    IGHJ1*01            

S7271   Pred : IGHV3/OR16-13*01    IGHD1-14*01         IGHJ2*01            
        Res  : IGHV3/OR16-13*01    IGHD1-14*01         IGHJ2*01            

S7272   Pred : IGHV3/OR15-7*05     IGHD1/OR15-1a*01    IGHJ4*02            
        Res  : IGHV3/OR15-7*05     IGHD1-1*01          IGHJ4*02            

S7273   Pred : IGHV3-9*01          IGHD1-14*01         IGHJ6*01            
        Res  : IGHV3-9*01          IGHD1/OR15-1a*01    IGHJ6*01            

S7274   Pred : IGHV2/OR16-5*01     IGHD5/OR15-5b*01    IGHJ6*02            
        Res  : IGHV2/OR16-5*01     IGHD5/OR15-5a*01    IGHJ6*02            

S7275   Pred : IGHV3-NL1*01        IGHD2-21*01         IGHJ1*01            
        Res  : IGHV3-NL1*01        IGHD2-15*01         IGHJ1*01            

S7276   Pred : IGHV3-72*01         No genes            IGHJ4*03            
        Res  : IGHV3-72*01         IGHD7-27*01         IGHJ4*03            

S7277   Pred : IGHV3-38-3*01       IGHD6-6*01          IGHJ6*02            
        Res  : IGHV3-38-3*01       IGHD6-13*01         IGHJ6*02            

S7278   Pred : IGHV2-70*01         IGHD3/OR15-3a*01    IGHJ3*01            
        Res  : IGHV2-70*01         IGHD3/OR15-3a*01    IGHJ3*01            

S7279   Pred : IGHV3-9*01          IGHD6-25*01         IGHJ2*01            
        Res  : IGHV3-9*03          IGHD6-6*01          IGHJ2*01            

S7280   Pred : IGHV3-38*02         IGHD5-24*01         IGHJ6*01            
        Res  : IGHV3-38*02         IGHD4-23*01         IGHJ6*01            

S7281   Pred : IGHV6-1*01          IGHD2/OR15-2b*01    IGHJ1*01            
        Res  : IGHV6-1*02          IGHD2/OR15-2a*01    IGHJ1*01            

S7282   Pred : IGHV4-34*08         IGHD3-3*01          IGHJ4*01            
        Res  : IGHV4-34*01         IGHD3-3*01          IGHJ4*01            

S7283   Pred : IGHV3-72*01         IGHD1-1*01          IGHJ4*03            
        Res  : IGHV3-72*01         IGHD1-20*01         IGHJ4*03            

S7284   Pred : IGHV3-53*01         IGHD3-10*02         IGHJ5*01            
        Res  : IGHV3-53*01         IGHD3-10*02         IGHJ5*01            

S7285   Pred : IGHV1-46*03         IGHD2-15*01         IGHJ5*01            
        Res  : IGHV1-46*01         IGHD2-15*01         IGHJ5*01            

S7286   Pred : IGHV3/OR15-7*01     IGHD2-8*01          IGHJ4*02            
        Res  : IGHV3/OR15-7*05     IGHD4/OR15-4a*01    IGHJ4*02            

S7287   Pred : IGHV3-43D*01        IGHD5-12*01         IGHJ6*04            
        Res  : IGHV3-43D*01        IGHD5-12*01         IGHJ6*04            

S7288   Pred : IGHV3-38*02         IGHD2-15*01         IGHJ4*02            
        Res  : IGHV3-38*01         IGHD2-15*01         IGHJ4*02            

S7289   Pred : IGHV3/OR16-9*01     IGHD5-12*01         IGHJ4*03            
        Res  : IGHV3/OR16-9*01     IGHD5-12*01         IGHJ4*03            

S7290   Pred : IGHV4-39*02         IGHD3-10*02         IGHJ5*01            
        Res  : IGHV4-39*02         IGHD3-10*02         IGHJ5*01            

S7291   Pred : IGHV4-59*05         IGHD3-16*01         IGHJ6*02            
        Res  : IGHV4-59*05         IGHD6-13*01         IGHJ6*02            

S7292   Pred : IGHV4-28*01         IGHD1-7*01          IGHJ3*02            
        Res  : IGHV4-28*04         IGHD1-7*01          IGHJ3*02            

S7293   Pred : IGHV4-61*04         IGHD4/OR15-4b*01    IGHJ6*04            
        Res  : IGHV4-61*03         IGHD6-13*01         IGHJ6*04            

S7294   Pred : IGHV4-30-4*07       IGHD6-25*01         IGHJ5*02            
        Res  : IGHV4-30-4*07       IGHD6-25*01         IGHJ5*02            

S7295   Pred : IGHV3-43*02         IGHD1-14*01         IGHJ5*01            
        Res  : IGHV3-43*02         IGHD1-14*01         IGHJ5*01            

S7296   Pred : IGHV3-73*02         IGHD2-8*02          IGHJ1*01            
        Res  : IGHV3-73*02         IGHD5-18*01         IGHJ1*01            

S7297   Pred : IGHV3-43*02         No genes            IGHJ5*02            
        Res  : IGHV3-43*02         IGHD1/OR15-1a*01    IGHJ5*02            

S7298   Pred : IGHV1-24*01         IGHD1-7*01          IGHJ2*01            
        Res  : IGHV1-24*01         IGHD1-7*01          IGHJ2*01            

S7299   Pred : IGHV3-20*01         IGHD3-10*01         IGHJ3*02            
        Res  : IGHV3-20*01         IGHD3-10*02         IGHJ3*01            

S7300   Pred : IGHV3-15*02         IGHD6-13*01         IGHJ3*02            
        Res  : IGHV3-15*02         IGHD6-13*01         IGHJ3*02            

S7301   Pred : IGHV3/OR16-8*01     IGHD3-9*01          IGHJ6*03            
        Res  : IGHV3/OR16-8*01     IGHD3-9*01          IGHJ6*03            

S7302   Pred : IGHV2-5*06          IGHD5-24*01         IGHJ5*01            
        Res  : IGHV2-5*06          IGHD5-24*01         IGHJ5*01            

S7303   Pred : IGHV2-70D*14        IGHD4/OR15-4a*01    IGHJ6*04            
        Res  : IGHV2-70D*14        IGHD4/OR15-4a*01    IGHJ6*04            

S7304   Pred : IGHV1-46*02         IGHD4-11*01         IGHJ6*01            
        Res  : IGHV1-46*02         IGHD4-11*01         IGHJ6*01            

S7305   Pred : IGHV3-9*03          IGHD3/OR15-3a*01    IGHJ6*01            
        Res  : IGHV3-9*01          IGHD3/OR15-3a*01    IGHJ6*01            

S7306   Pred : IGHV4-39*02         No genes            IGHJ1*01            
        Res  : IGHV4-39*06         IGHD4-17*01         IGHJ1*01            

S7307   Pred : IGHV4-31*03         IGHD5/OR15-5a*01    IGHJ2*01            
        Res  : IGHV4-31*03         IGHD5/OR15-5a*01    IGHJ2*01            

S7308   Pred : IGHV3-49*03         IGHD1-1*01          IGHJ3*01            
        Res  : IGHV3-49*05         IGHD1-1*01          IGHJ3*01            

S7309   Pred : IGHV1-69-2*01       IGHD2-21*02         IGHJ5*01            
        Res  : IGHV1-69-2*01       IGHD2-21*02         IGHJ5*01            

S7310   Pred : IGHV3/OR16-8*02     IGHD2-8*02          IGHJ3*02            
        Res  : IGHV3/OR16-8*02     IGHD4-17*01         IGHJ3*02            

S7311   Pred : IGHV6-1*02          No genes            IGHJ2*01            
        Res  : IGHV6-1*02          IGHD4-23*01         IGHJ2*01            

S7312   Pred : IGHV3-48*03         IGHD6-19*01         IGHJ3*01            
        Res  : IGHV3-48*03         IGHD6-19*01         IGHJ3*01            

S7313   Pred : IGHV2-70*04         IGHD4-17*01         IGHJ1*01            
        Res  : IGHV2-70D*14        IGHD4-17*01         IGHJ1*01            

S7314   Pred : IGHV1-2*01          IGHD3-10*02         IGHJ4*01            
        Res  : IGHV1-2*05          IGHD3-10*02         IGHJ4*01            

S7315   Pred : IGHV5-51*01         IGHD2-8*01          IGHJ2*01            
        Res  : IGHV5-51*01         IGHD2-8*01          IGHJ2*01            

S7316   Pred : IGHV2-26*01         IGHD5/OR15-5a*01    IGHJ1*01            
        Res  : IGHV2-26*01         IGHD5-12*01         IGHJ1*01            

S7317   Pred : IGHV1-69*01         IGHD5-18*01         IGHJ1*01            
        Res  : IGHV1-69D*01        IGHD5-18*01         IGHJ1*01            

S7318   Pred : IGHV2-70*03         IGHD2-8*01          IGHJ5*01            
        Res  : IGHV2-70D*04        IGHD3-22*01         IGHJ5*01            

S7319   Pred : IGHV3-25*04         IGHD2-2*01          IGHJ4*01            
        Res  : IGHV3-25*04         IGHD2-2*01          IGHJ4*01            

S7320   Pred : IGHV3-9*03          IGHD3-9*01          IGHJ6*04            
        Res  : IGHV3-9*01          IGHD3-9*01          IGHJ6*04            

S7321   Pred : IGHV1-18*04         No genes            IGHJ2*01            
        Res  : IGHV1-18*04         IGHD5-24*01         IGHJ2*01            

S7322   Pred : IGHV3-64*01         IGHD1-26*01         IGHJ4*03            
        Res  : IGHV3-64*01         IGHD7-27*01         IGHJ4*03            

S7323   Pred : IGHV4-59*05         IGHD1/OR15-1a*01    IGHJ1*01            
        Res  : IGHV4-59*05         IGHD1-7*01          IGHJ1*01            

S7324   Pred : IGHV3-74*03         IGHD1-14*01         IGHJ2*01            
        Res  : IGHV3-74*03         IGHD1-14*01         IGHJ2*01            

S7325   Pred : IGHV1/OR15-1*02     IGHD2-21*02         IGHJ3*01            
        Res  : IGHV1/OR15-1*01     IGHD2-21*02         IGHJ3*01            

S7326   Pred : IGHV4/OR15-8*03     IGHD3-10*01         IGHJ1*01            
        Res  : IGHV4/OR15-8*03     IGHD3-10*01         IGHJ1*01            

S7327   Pred : IGHV3-53*01         IGHD1-26*01         IGHJ1*01            
        Res  : IGHV3-53*01         IGHD1-26*01         IGHJ1*01            

S7328   Pred : IGHV1-2*05          IGHD3-10*02         IGHJ3*01            
        Res  : IGHV1-2*01          IGHD2-8*01          IGHJ3*01            

S7329   Pred : IGHV1-2*01          IGHD2-8*01          IGHJ2*01            
        Res  : IGHV1-2*05          IGHD2-8*01          IGHJ2*01            

S7330   Pred : IGHV3-16*02         No genes            IGHJ6*01            
        Res  : IGHV3-16*02         IGHD1/OR15-1a*01    IGHJ6*01            

S7331   Pred : IGHV1-69*01         IGHD6-19*01         IGHJ3*02            
        Res  : IGHV1-69D*01        IGHD4-11*01         IGHJ3*02            

S7332   Pred : IGHV3/OR16-10*01    No genes            IGHJ6*02            
        Res  : IGHV3/OR16-10*01    IGHD1-14*01         IGHJ6*02            

S7333   Pred : IGHV1-3*02          IGHD5-12*01         IGHJ4*03            
        Res  : IGHV1-3*02          IGHD5-12*01         IGHJ4*03            

S7334   Pred : IGHV3/OR16-12*01    IGHD6-13*01         IGHJ2*01            
        Res  : IGHV3/OR16-12*01    IGHD6-13*01         IGHJ2*01            

S7335   Pred : IGHV3/OR16-13*01    IGHD2-2*01          IGHJ6*02            
        Res  : IGHV3/OR16-13*01    IGHD3-22*01         IGHJ6*02            

S7336   Pred : IGHV1/OR15-9*01     IGHD3-22*01         IGHJ1*01            
        Res  : IGHV1/OR15-9*01     IGHD3-22*01         IGHJ1*01            

S7337   Pred : IGHV1/OR15-1*02     IGHD5/OR15-5a*01    IGHJ4*03            
        Res  : IGHV1/OR15-1*04     IGHD5/OR15-5a*01    IGHJ4*03            

S7338   Pred : IGHV4/OR15-8*03     IGHD3-3*01          IGHJ6*02            
        Res  : IGHV4/OR15-8*03     IGHD3-3*01          IGHJ6*02            

S7339   Pred : IGHV4/OR15-8*02     IGHD2-21*01         IGHJ6*04            
        Res  : IGHV4/OR15-8*02     IGHD5-12*01         IGHJ6*04            

S7340   Pred : IGHV3-72*02         IGHD3-22*01         IGHJ1*01            
        Res  : IGHV3-72*02         IGHD3-22*01         IGHJ1*01            

S7341   Pred : IGHV1-58*01         IGHD2-21*01         IGHJ1*01            
        Res  : IGHV1-58*01         IGHD2-21*02         IGHJ1*01            

S7342   Pred : IGHV1-46*03         IGHD3-10*02         IGHJ2*01            
        Res  : IGHV1-46*03         IGHD3-10*02         IGHJ2*01            

S7343   Pred : IGHV2/OR16-5*01     No genes            IGHJ5*01            
        Res  : IGHV2/OR16-5*01     IGHD6-25*01         IGHJ5*01            

S7344   Pred : IGHV1/OR15-1*04     IGHD3-16*01         IGHJ3*01            
        Res  : IGHV1/OR15-1*04     IGHD3-16*01         IGHJ3*01            

S7345   Pred : IGHV3-49*02         IGHD3-16*01         IGHJ3*01            
        Res  : IGHV3-49*02         IGHD3-16*01         IGHJ3*01            

S7346   Pred : IGHV4-59*03         IGHD4/OR15-4a*01    IGHJ4*02            
        Res  : IGHV4-59*08         IGHD4/OR15-4a*01    IGHJ4*02            

S7347   Pred : IGHV3-38-3*01       IGHD3-16*02         IGHJ3*01            
        Res  : IGHV3-38-3*01       IGHD3-16*02         IGHJ3*01            

S7348   Pred : IGHV4-61*01         IGHD3-9*01          IGHJ6*03            
        Res  : IGHV4-61*03         IGHD3-9*01          IGHJ6*03            

S7349   Pred : IGHV2/OR16-5*01     IGHD5-5*01          IGHJ4*03            
        Res  : IGHV2/OR16-5*01     IGHD1-1*01          IGHJ4*03            

S7350   Pred : IGHV1/OR15-9*01     IGHD3-3*02          IGHJ6*03            
        Res  : IGHV1/OR15-9*01     IGHD3-3*02          IGHJ6*03            

S7351   Pred : IGHV4-61*04         IGHD2-8*02          IGHJ6*02            
        Res  : IGHV4-61*04         IGHD2-8*02          IGHJ6*02            

S7352   Pred : IGHV5-51*03         IGHD6-6*01          IGHJ1*01            
        Res  : IGHV5-51*03         IGHD4-11*01         IGHJ1*01            

S7353   Pred : IGHV3-43D*01        IGHD2-8*01          IGHJ3*01            
        Res  : IGHV3-43D*01        IGHD6-19*01         IGHJ3*01            

S7354   Pred : IGHV4-39*06         IGHD4/OR15-4b*01    IGHJ5*02            
        Res  : IGHV4-39*06         IGHD4/OR15-4a*01    IGHJ5*02            

S7355   Pred : IGHV1-69D*01        IGHD2-15*01         IGHJ6*01            
        Res  : IGHV1-69*06         IGHD2-15*01         IGHJ6*01            

S7356   Pred : IGHV1-24*01         IGHD2-15*01         IGHJ6*04            
        Res  : IGHV1-24*01         IGHD2-15*01         IGHJ6*04            

S7357   Pred : IGHV2-5*02          IGHD4/OR15-4a*01    IGHJ5*01            
        Res  : IGHV2-5*02          IGHD4/OR15-4a*01    IGHJ5*01            

S7358   Pred : IGHV3/OR16-12*01    IGHD4-11*01         IGHJ4*01            
        Res  : IGHV3/OR16-12*01    IGHD4-11*01         IGHJ4*01            

S7359   Pred : IGHV3-43*01         IGHD6-6*01          IGHJ5*01            
        Res  : IGHV3-43*01         IGHD6-13*01         IGHJ5*01            

S7360   Pred : IGHV6-1*01          IGHD1-14*01         IGHJ1*01            
        Res  : IGHV6-1*01          IGHD1/OR15-1a*01    IGHJ1*01            

S7361   Pred : IGHV3-13*02         No genes            IGHJ5*01            
        Res  : IGHV3-13*02         IGHD6-13*01         IGHJ5*01            

S7362   Pred : IGHV3-23*02         No genes            IGHJ2*01            
        Res  : IGHV3-23*02         IGHD6-19*01         IGHJ2*01            

S7363   Pred : IGHV1-69-2*01       IGHD3/OR15-3a*01    IGHJ4*01            
        Res  : IGHV1-69-2*01       IGHD3/OR15-3a*01    IGHJ4*01            

S7364   Pred : IGHV1/OR15-5*02     IGHD3-16*01         IGHJ3*02            
        Res  : IGHV1/OR15-5*02     IGHD3-16*02         IGHJ3*02            

S7365   Pred : IGHV1-46*02         No genes            IGHJ6*01            
        Res  : IGHV1-46*02         IGHD1-20*01         IGHJ6*01            

S7366   Pred : IGHV6-1*01          IGHD3-16*01         IGHJ2*01            
        Res  : IGHV6-1*01          IGHD3-16*01         IGHJ2*01            

S7367   Pred : IGHV1-69*09         IGHD5-12*01         IGHJ3*01            
        Res  : IGHV1-69*09         IGHD5-12*01         IGHJ3*01            

S7368   Pred : IGHV1/OR15-5*02     IGHD2/OR15-2b*01    IGHJ4*03            
        Res  : IGHV1/OR15-5*02     IGHD2/OR15-2a*01    IGHJ4*03            

S7369   Pred : IGHV4-61*03         IGHD2-21*02         IGHJ6*04            
        Res  : IGHV4-61*03         IGHD2-21*02         IGHJ6*04            

S7370   Pred : IGHV3/OR16-6*02     IGHD1-1*01          IGHJ4*03            
        Res  : IGHV3/OR16-6*02     IGHD1-1*01          IGHJ4*03            

S7371   Pred : IGHV3-72*01         No genes            IGHJ6*04            
        Res  : IGHV3-72*01         IGHD4-11*01         IGHJ6*04            

S7372   Pred : IGHV3/OR16-9*01     IGHD1-20*01         IGHJ6*04            
        Res  : IGHV3/OR16-9*01     IGHD1-7*01          IGHJ6*04            

S7373   Pred : IGHV3-49*02         IGHD2-15*01         IGHJ6*03            
        Res  : IGHV3-49*02         IGHD2-15*01         IGHJ6*03            

S7374   Pred : IGHV2-5*02          No genes            IGHJ4*01            
        Res  : IGHV2-5*02          IGHD6-6*01          IGHJ4*01            

S7375   Pred : IGHV3-NL1*01        IGHD1/OR15-1a*01    IGHJ3*01            
        Res  : IGHV3-NL1*01        IGHD1-1*01          IGHJ3*01            

S7376   Pred : IGHV3/OR16-8*01     IGHD3-3*01          IGHJ5*01            
        Res  : IGHV3/OR16-8*01     IGHD3-3*01          IGHJ5*01            

S7377   Pred : IGHV1-58*01         IGHD5-24*01         IGHJ4*02            
        Res  : IGHV1-58*01         IGHD5-24*01         IGHJ4*02            

S7378   Pred : IGHV1-2*04          IGHD3-16*02         IGHJ1*01            
        Res  : IGHV1-2*04          IGHD3-16*02         IGHJ1*01            

S7379   Pred : IGHV3-53*01         IGHD2-15*01         IGHJ4*01            
        Res  : IGHV3-53*01         IGHD2-15*01         IGHJ4*01            

S7380   Pred : IGHV3-73*01         IGHD2-15*01         IGHJ5*02            
        Res  : IGHV3-73*01         IGHD2-15*01         IGHJ5*02            

S7381   Pred : IGHV3-38*02         No genes            IGHJ3*02            
        Res  : IGHV3-38*02         IGHD6-6*01          IGHJ3*02            

S7382   Pred : IGHV1-69D*01        IGHD3-9*01          IGHJ5*01            
        Res  : IGHV1-69D*01        IGHD3-9*01          IGHJ5*01            

S7383   Pred : IGHV4-39*03         IGHD4-17*01         IGHJ6*04            
        Res  : IGHV4-39*01         IGHD4-17*01         IGHJ6*04            

S7384   Pred : IGHV3/OR16-13*01    IGHD2-15*01         IGHJ4*01            
        Res  : IGHV3/OR16-13*01    IGHD2-15*01         IGHJ4*01            

S7385   Pred : IGHV1/OR21-1*01     IGHD4-23*01         IGHJ5*02            
        Res  : IGHV1/OR21-1*01     IGHD6-13*01         IGHJ5*02            

S7386   Pred : IGHV3-53*02         IGHD1-7*01          IGHJ6*04            
        Res  : IGHV3-53*02         IGHD1/OR15-1a*01    IGHJ6*04            

S7387   Pred : IGHV3-49*03         IGHD2-15*01         IGHJ2*01            
        Res  : IGHV3-49*01         IGHD2-15*01         IGHJ2*01            

S7388   Pred : IGHV1/OR15-5*02     IGHD4-23*01         IGHJ2*01            
        Res  : IGHV1/OR15-5*02     IGHD4-23*01         IGHJ2*01            

S7389   Pred : IGHV3-64D*06        IGHD1-26*01         IGHJ5*02            
        Res  : IGHV3-64D*06        IGHD4-23*01         IGHJ5*02            

S7390   Pred : IGHV2-70D*04        IGHD2/OR15-2b*01    IGHJ3*01            
        Res  : IGHV2-70D*04        IGHD2/OR15-2a*01    IGHJ3*01            

S7391   Pred : IGHV3-49*01         IGHD3-22*01         IGHJ5*01            
        Res  : IGHV3-49*01         IGHD3-22*01         IGHJ5*01            

S7392   Pred : IGHV4-34*06         IGHD3-22*01         IGHJ5*01            
        Res  : IGHV4-34*03         IGHD5/OR15-5a*01    IGHJ5*01            

S7393   Pred : IGHV1-69-2*01       IGHD5/OR15-5a*01    IGHJ3*02            
        Res  : IGHV1-69-2*01       IGHD5/OR15-5a*01    IGHJ3*02            

S7394   Pred : IGHV1/OR15-1*02     IGHD1/OR15-1a*01    IGHJ4*01            
        Res  : IGHV1/OR15-1*01     IGHD1-7*01          IGHJ4*01            

S7395   Pred : IGHV3-49*04         IGHD3-22*01         IGHJ5*02            
        Res  : IGHV3-49*04         IGHD3-22*01         IGHJ5*02            

S7396   Pred : IGHV3-16*01         IGHD3-3*02          IGHJ5*02            
        Res  : IGHV3-16*02         IGHD6-6*01          IGHJ5*02            

S7397   Pred : IGHV3-66*03         IGHD5-5*01          IGHJ6*02            
        Res  : IGHV3-53*01         IGHD5-18*01         IGHJ6*02            

S7398   Pred : IGHV6-1*02          IGHD4-17*01         IGHJ2*01            
        Res  : IGHV6-1*02          IGHD4-17*01         IGHJ2*01            

S7399   Pred : IGHV5-10-1*03       No genes            IGHJ5*01            
        Res  : IGHV5-10-1*03       IGHD2-8*02          IGHJ4*01            

S7400   Pred : IGHV3-35*01         IGHD3-16*01         IGHJ6*03            
        Res  : IGHV3-35*01         IGHD3-16*01         IGHJ6*03            

S7401   Pred : IGHV3/OR16-13*01    IGHD2-21*01         IGHJ3*02            
        Res  : IGHV3/OR16-13*01    IGHD2-21*01         IGHJ3*02            

S7402   Pred : IGHV3-43D*01        IGHD1-1*01          IGHJ5*02            
        Res  : IGHV3-43D*01        IGHD1-1*01          IGHJ5*02            

S7403   Pred : IGHV3-9*03          IGHD2-15*01         IGHJ4*01            
        Res  : IGHV3-9*03          IGHD2-15*01         IGHJ4*01            

S7404   Pred : IGHV3-66*02         IGHD5-5*01          IGHJ6*03            
        Res  : IGHV3-66*02         IGHD5-18*01         IGHJ6*03            

S7405   Pred : IGHV2-5*04          No genes            IGHJ6*02            
        Res  : IGHV2-5*04          IGHD1-14*01         IGHJ6*02            

S7406   Pred : IGHV1-2*05          IGHD5-12*01         IGHJ6*03            
        Res  : IGHV1-2*05          IGHD5-12*01         IGHJ6*03            

S7407   Pred : IGHV3-73*01         IGHD6-25*01         IGHJ4*01            
        Res  : IGHV3-73*01         IGHD6-25*01         IGHJ4*01            

S7408   Pred : IGHV2-5*04          IGHD6-25*01         IGHJ4*02            
        Res  : IGHV2-5*01          IGHD2-8*02          IGHJ4*02            

S7409   Pred : IGHV3/OR16-8*02     IGHD6-6*01          IGHJ2*01            
        Res  : IGHV3/OR16-8*02     IGHD6-13*01         IGHJ2*01            

S7410   Pred : IGHV3-9*02          IGHD4-23*01         IGHJ5*02            
        Res  : IGHV3-9*02          IGHD4-23*01         IGHJ5*02            

S7411   Pred : IGHV3-13*03         IGHD3-16*02         IGHJ5*02            
        Res  : IGHV3-13*03         IGHD3-16*02         IGHJ5*02            

S7412   Pred : IGHV3-25*04         IGHD4-11*01         IGHJ1*01            
        Res  : IGHV3-25*04         IGHD1-26*01         IGHJ1*01            

S7413   Pred : IGHV3-38*01         IGHD4-23*01         IGHJ6*01            
        Res  : IGHV3-38*01         IGHD4-23*01         IGHJ6*01            

S7414   Pred : IGHV4-28*06         No genes            IGHJ2*01            
        Res  : IGHV4-28*06         IGHD6-25*01         IGHJ2*01            

S7415   Pred : IGHV5-51*01         No genes            IGHJ6*02            
        Res  : IGHV5-51*01         IGHD7-27*01         IGHJ6*02            

S7416   Pred : IGHV3-11*01         IGHD3-16*01         IGHJ5*01            
        Res  : IGHV3-11*04         IGHD6-19*01         IGHJ5*01            

S7417   Pred : IGHV1-3*02          IGHD3-22*01         IGHJ1*01            
        Res  : IGHV1-3*02          IGHD3-22*01         IGHJ1*01            

S7418   Pred : IGHV2-5*06          IGHD3-16*02         IGHJ1*01            
        Res  : IGHV2-5*06          IGHD3-16*02         IGHJ1*01            

S7419   Pred : IGHV3-13*05         IGHD4/OR15-4a*01    IGHJ2*01            
        Res  : IGHV3-13*05         IGHD4/OR15-4a*01    IGHJ2*01            

S7420   Pred : IGHV3/OR16-6*02     IGHD1-26*01         IGHJ4*03            
        Res  : IGHV3/OR16-6*02     IGHD1-26*01         IGHJ4*03            

S7421   Pred : IGHV3-35*01         IGHD2-2*01          IGHJ3*02            
        Res  : IGHV3-35*01         IGHD2-2*01          IGHJ3*02            

S7422   Pred : IGHV3-16*01         IGHD3-10*02         IGHJ6*03            
        Res  : IGHV3-16*01         IGHD3-10*02         IGHJ6*03            

S7423   Pred : IGHV2-70D*14        IGHD3/OR15-3b*01    IGHJ5*01            
        Res  : IGHV2-70D*14        IGHD3/OR15-3a*01    IGHJ5*01            

S7424   Pred : IGHV3-15*06         IGHD2-8*02          IGHJ6*02            
        Res  : IGHV3-15*06         IGHD5-12*01         IGHJ6*02            

S7425   Pred : IGHV3-64*01         IGHD2-2*01          IGHJ5*01            
        Res  : IGHV3-64*01         IGHD2-15*01         IGHJ5*01            

S7426   Pred : IGHV3-38*03         IGHD3/OR15-3b*01    IGHJ4*02            
        Res  : IGHV3-38*03         IGHD3/OR15-3a*01    IGHJ4*02            

S7427   Pred : IGHV1/OR21-1*01     IGHD6-13*01         IGHJ4*01            
        Res  : IGHV1/OR21-1*01     IGHD6-13*01         IGHJ4*01            

S7428   Pred : IGHV3/OR15-7*01     IGHD4/OR15-4a*01    IGHJ1*01            
        Res  : IGHV3/OR15-7*05     IGHD4/OR15-4a*01    IGHJ1*01            

S7429   Pred : IGHV1-24*01         IGHD3-16*01         IGHJ4*02            
        Res  : IGHV1-24*01         IGHD7-27*01         IGHJ4*02            

S7430   Pred : IGHV1-45*02         IGHD6-25*01         IGHJ1*01            
        Res  : IGHV1-45*02         IGHD1-7*01          IGHJ1*01            

S7431   Pred : IGHV4-34*12         No genes            IGHJ5*01            
        Res  : IGHV4-34*12         IGHD6-13*01         IGHJ5*01            

S7432   Pred : IGHV1/OR21-1*01     IGHD3-3*01          IGHJ5*02            
        Res  : IGHV1/OR21-1*01     IGHD3-3*01          IGHJ5*02            

S7433   Pred : IGHV2-26*01         IGHD2/OR15-2b*01    IGHJ1*01            
        Res  : IGHV2-26*01         IGHD1-14*01         IGHJ1*01            

S7434   Pred : IGHV3-38-3*01       IGHD3-3*02          IGHJ5*01            
        Res  : IGHV3-38-3*01       IGHD3-3*01          IGHJ5*01            

S7435   Pred : IGHV3-53*04         IGHD3-16*02         IGHJ6*03            
        Res  : IGHV3-53*04         IGHD3-16*02         IGHJ6*03            

S7436   Pred : IGHV1/OR15-1*04     IGHD2-2*01          IGHJ5*01            
        Res  : IGHV1/OR15-1*01     IGHD2-2*01          IGHJ5*01            

S7437   Pred : IGHV1-69-2*01       IGHD3-16*02         IGHJ3*01            
        Res  : IGHV1-69-2*01       IGHD3-16*02         IGHJ3*01            

S7438   Pred : IGHV3-38-3*01       IGHD3-10*01         IGHJ5*01            
        Res  : IGHV3-38-3*01       IGHD3-10*01         IGHJ5*01            

S7439   Pred : IGHV3-64D*06        IGHD2/OR15-2b*01    IGHJ4*02            
        Res  : IGHV3-64D*06        IGHD2/OR15-2a*01    IGHJ4*02            

S7440   Pred : IGHV5-10-1*04       IGHD3-10*01         IGHJ2*01            
